PC 1,PC 2,PC 3
-0.25306420717131023,1.7057506529896564,-0.9459590335790903
-0.2342375530958014,1.7068546562248936,-0.9455312535707295
2.7727653933797822,1.7351840292106642,1.7437476941056802
-0.1770833353400751,-0.8349772909079749,0.7310131670296804
-0.14193929373784314,-1.8271149495502819,-0.4017862336065213
-0.13234334943124165,0.3870078869727412,-1.4653568963444539
-0.33325988592794925,0.8119080741231143,1.5825663610128615
-0.16507218269107962,-1.381779097636202,-0.08465263654403302
-0.14015522849161258,-1.8270867901346934,-0.4018046753719726
-0.14766132784370337,-1.7344013619939425,0.14266848307921629
-0.08597634424766258,-1.7279031415088428,-0.11109113532758344
0.20454147169383063,-1.3792821407984464,0.4030920452235237
-0.2964758189216626,0.4838206316657006,1.2504236719367354
-0.17723392931461232,-0.8349840882116434,0.7310113139124225
-0.13364241550076378,0.3869443054996451,-1.4653766971438764
-0.1285290184787832,1.7229821224177029,2.02723185388912
-0.21407511782374994,-0.5069043620309952,1.063149336700904
-0.1332045913040542,0.3869553055759763,-1.4653780683008883
-0.2526786926980439,1.7057704450913653,-0.9459524450741508
-0.24432961636128378,1.7063811067220709,-0.9456693467424216
-0.08339938074664889,-1.390962371523615,0.4005643105377751
2.985741251367176,0.42813098540516414,-1.5038306017324554
-0.1737812974515132,-0.8348102423103825,0.7310676892737706
-0.1300888672792577,0.38709108132094083,-1.4653434751318335
-0.13297876669264994,0.38695435749411616,-1.4653838834863953
-0.2513725762125608,1.7058727531792042,-0.9459029298254947
-0.19253032024360264,-0.9436684483049209,0.24296923348311386
-0.21868293764576566,0.11670162437228711,1.5517899567811713
-0.13304129915913146,0.38697467802115776,-1.4653668007607163
-0.2530595607658252,1.7057507488287846,-0.9459590642517469
-0.13362246104077383,0.3869457457918869,-1.4653760353448055
-0.2530418002570146,1.7057517912101783,-0.9459586600045066
-0.1337209022534413,0.3869424061917515,-1.465376395320291
-0.2141759421169824,-0.5069106812090844,1.0631467319693177
0.7409129297559242,0.43091456712480464,-1.4511469682217637
-0.3391373454600143,1.4354615239981863,2.0711950377530046
0.23060791875844902,-1.3752710590401784,0.40559932014987693
0.2511716559032444,-0.8141174847105314,0.737463093755731
0.148144689403813,0.4008255173475615,-1.461012620823991
-0.13343426994248736,0.386959329230323,-1.4653697938983294
-0.12844815254319736,0.38718565047250286,-1.4653074621921054
-0.13336433817836776,0.38695910665060973,-1.4653715399233285
-0.17718038768774252,-1.4367376956346374,0.0008504448679003736
-0.12754395844090577,0.3873945470663838,-1.4651666778280357
-0.13378532379456798,0.38693866862185977,-1.4653778281477083
-0.18325455111200462,-0.8372461817191865,-0.4770339186077058
-0.11019794515036652,0.3879659396762047,-1.4651164134917767
-0.1324208860672313,0.38700899796304,-1.4653542938081836
-0.13273274140889058,0.38698541263607567,-1.4653654665962232
-0.2508622516327936,1.7058520949842464,-0.9459303538875518
-0.19131778201966296,-0.505252178968917,1.0639114860054268
1.8474832654607878,0.48654283005704896,-1.4331476280902706
-0.3331413998935867,0.8119166263222785,1.5825702906580383
-0.17703986782357786,-0.8349741534676837,0.7310146086503504
-0.12965420897461089,0.38711506628670284,-1.4653347586543717
-0.1334641699835617,0.3869576501837982,-1.465370415970474
-0.1338661642751648,0.3869375700064291,-1.4653768556931113
-0.3180250485256349,0.9087992641066182,1.324594407426899
-0.13302666154489973,0.38697868872553176,-1.4653640364867266
-0.16893699856695077,-0.9146609185481,-1.2622744688762697
0.1588158234211581,0.4080636993429783,-1.4556694206907033
-0.13373128658962535,0.38694316105852705,-1.4653755792505092
-0.25483464308514875,0.48567773219757127,1.2509187716298549
-0.13353845341255968,0.38695411867334556,-1.465371467831993
-0.18104790352876524,1.6724968918544543,1.7618890632036355
0.020492525369028947,0.3908930552660386,-1.4658006302273447
-0.17712719600839857,-0.8349804567255592,0.73101171236994
-0.1265535668837359,0.38730457329124646,-1.4652583784104263
-0.18174800176143058,1.6724463594895898,1.7618658441157669
-0.3079496112475869,0.481328659350535,0.04232387792925663
-0.24659116852853266,1.7060166451006493,-0.9458995744464775
-0.25125140104053956,1.7058345469472458,-0.945935129521245
0.1499101064007973,1.734836921327968,-0.9325942005173644
-0.13370652934434324,0.386939677828862,-1.4653788235097178
-0.13152843673781348,0.3869871746893664,-1.4653912191314484
-0.1331245472884055,0.3869672156454545,-1.465370683020205
-0.21369383205208917,-0.5068672590701154,1.0631693737594474
-0.33356273558228305,0.8118967546337686,1.582564447181589
-0.16254254350223601,-0.8343431377837872,0.7311749961497468
-0.12093868890342103,-1.392761615722578,0.40002149762935535
-0.17651998080854858,-0.8349490910894495,0.731022237528073
-0.15938899516354507,-0.09384761550034083,0.24046457603219593
-0.33346183708079086,0.8118992467876248,1.5825640981294187
-0.17684388694185976,-0.8349700690272438,0.7310133473356423
-0.17681912948892717,-0.8349864881431239,0.7310001245094323
-0.1774955760318625,-0.8349971045342421,0.7310071635916516
-0.21437426815616265,-0.5069163722429155,1.0631468067753416
-0.22495943780166133,1.707012654212463,-0.9456182485376708
-0.25156126597167866,1.7058112230027505,-0.945946145491358
-0.13338722493573282,0.38696176667525023,-1.4653689727821277
-0.13345214723015794,0.3869681001227179,-1.4653626256939776
-0.18870065455816873,-1.3932795147290133,-0.18967340374611727
-0.13009189410372907,0.38708347462769216,-1.4653492746879755
-0.3334225309102268,0.8119042398498137,1.5825670648327397
-0.12147975210906958,-1.3927527583588177,0.4000405106941829
-0.17659599872250156,-0.8349536140348337,0.7310204599348435
-0.18150143324907764,1.672464156549272,1.7618740216766955
-0.24290587578070588,1.7060047633896804,-0.9459917045256654
4.411683963385807,-1.527621143264022,-0.3949481815307564
0.5590425416129182,-1.7221121572982099,-0.4582437298643841
-0.10286851268439559,-1.1699806078650452,0.8305969931664199
-0.18120597971317828,-1.0911404020564845,1.7442846655385174
-0.13210090257833146,0.3870152677859309,-1.4653566609425448
-0.29558205944645655,0.48386310335555444,1.2504363133577028
-0.33848714556550974,1.435510553243356,2.0712182206853997
-0.11453884387498174,0.38752834223819405,-1.4653562461155774
-0.13351863179859763,0.38696330133547135,-1.4653648306860265
-0.13065025513708814,0.3870906210176628,-1.465331192029295
-0.1818310529270333,1.672434615653106,1.7618586547629866
-0.13386846147812007,0.3869367918973768,-1.465377404200094
-0.12742958873665286,0.3871632484271275,-1.4653476731082173
-0.13049933913924838,0.38710457355816874,-1.4653238267115811
-0.2530440310208812,1.7057521093034065,-0.9459583644120311
-0.18177754830306078,1.6724394357763164,1.7618611684226806
-0.11487398102557436,0.3878299454533251,-1.4651160488658903
-0.14031946962955877,-1.3930104969496937,0.1893691744200059
-0.21419140864111583,-0.5069127557816709,1.0631454798611337
-0.12195930766841814,-1.3927873721820885,0.400024606008025
-0.19098253408004712,-1.057225998168564,0.2004817377555155
-0.13372553732655196,0.38694675187621713,-1.4653729387733594
-0.25274220766574373,1.7057643124513366,-0.9459557458344101
0.010722285250779838,0.3925833867197923,-1.464276780792641
-0.1452660665286384,-1.3232344458949603,0.20907556215296633
-0.13387876408230742,0.3869370105639417,-1.465377003587663
-0.17715845158437013,-0.8349827127206398,0.7310106757640307
0.613521108071261,0.3968059699604715,-1.474589972186679
-0.333541952379746,0.811898255222896,1.582565136835874
-0.19900148328857453,-0.41001522535433466,0.8051794282820839
-0.21367984988799202,-0.5068820603979163,1.0631576414497588
-0.17212598089166312,-1.3606533382841712,-0.0229555089124762
-0.17686090381238023,-0.8349769315909569,0.7310084367398165
-0.3427503898821129,1.6507444948195498,1.7027880300485907
-0.21400219330472522,-0.5068995775222416,1.063151385700138
-0.21438633873172588,-0.5069172434845498,1.0631464064490137
-0.13173666735031872,0.38699119413185223,-1.465383430823867
-0.13082189727611088,0.38703817197546714,-1.4653677864171832
-0.13170529895037272,0.3870462750759543,-1.4653416483284907
-0.14313791301066595,-1.8272095646279545,-0.401832234591941
-0.18123339454406537,1.672459547932611,1.7618644324661512
0.4569241579238515,-1.868675186368744,0.18674495730424964
-0.2879563153479922,0.48396699351617145,1.2503447791674862
-0.13132390603293875,1.7229354783710296,2.027258792878818
-0.21404276050787344,-0.5069001100836616,1.0631518881537785
-0.1770411307058546,-0.8349742446212177,0.7310145667662643
0.044168592690515235,1.084940060707559,1.615534803565886
-0.12929958443306702,0.38716721523685843,-1.4653025151217953
-0.10227591006913359,-0.5514274831753857,-0.04017265104113386
-0.29644309182929035,0.4838229938733103,1.25042475734618
0.03328699129832179,0.8256552853530967,1.5849189273298896
-0.13224991925288032,0.3870146306661855,-1.4653537976885522
-0.296516458387049,0.48382320808690454,1.250426574243034
0.2970320480060053,-0.8111073845524639,0.7387526167105257
-0.14225639835581536,1.4553165195402584,1.2150224113697796
-0.25259930066832903,1.7057640869663602,-0.945959136946318
-0.13154006954558983,0.38700020394508045,-1.4653809066630592
-0.21308835369775367,-0.5068638012959711,1.0631584102823584
-0.16710167493361958,-1.8021875431362493,0.36794081648127613
-0.13251586961791176,0.38695502130805154,-1.4653937923421898
-0.17252233269394143,-1.7558534735072646,-1.424558425887826
-0.33030006709513193,0.8119482738813553,1.5825307379940643
1.1785980147451736,0.43423888328479177,-1.4584359679099674
-0.2962871351653476,0.48382562672954765,1.250423277339856
-0.0869265613727919,0.38929739327337526,-1.4646132428670036
-0.1768210587629821,-1.4367213417942892,0.0008549706448417112
-0.13363950834450125,0.3869449944426231,-1.4653762311498582
-0.1636974936101674,-0.9801423439860736,1.41628833141712
-0.2140000726046011,-0.5069013408821124,1.063149977726915
-0.33110385263020714,0.8120383016771175,1.5826182793024335
-0.29484640285992186,0.4838420723850449,1.2504035289831072
-0.29217809216434854,0.4838898460806213,1.2503803109345566
-0.27879363258873086,1.4454182838074232,1.2104608277284756
-0.3320982817640862,0.8119358619359176,1.5825616456756157
-0.1338788303488073,0.38693700723259,-1.4653770046656047
-0.17386140656567545,-1.6408273018432569,-0.9531474150826911
-0.2256392792120959,1.7067719409832502,-0.9457886265227461
-0.25264182282491404,1.7057598998439392,-0.9459614095594517
-0.25087719489230376,1.705860598544301,-0.945923457951583
-0.06109090693244305,0.35364341464728616,1.2424229956978439
-0.21416882183424818,-0.5069135210266197,1.063144381079176
-0.20002218723563386,-0.5061952275122502,1.06337998833913
-0.14471546608121783,-1.7342744929788663,0.1427000297239533
-0.3329426152582221,0.8119175593825871,1.5825665352934657
-0.2517396872880817,1.7058031358115653,-0.9459483671503066
0.38305230363464593,-1.730028666837264,-0.46038845671910317
-0.2964934749572177,0.4838198363788046,1.2504234559428056
-0.17733544472172072,-0.8349900912355227,0.7310089686164024
-0.33352934782234694,0.81189772768443,1.5825644461415291
-0.25285811114712575,1.7057554675507187,-0.9459599594048105
-0.09935941961056292,-1.3917310646265453,0.400330649774829
-0.2530375422083636,1.7057525776591689,-0.9459581492075051
-0.13066133842002958,0.38707371631989645,-1.4653439825665109
-0.1315609949461458,0.38710460153462095,-1.4652999047371087
-0.17728876109860275,-0.8349871539576835,0.7310101834323496
-0.09956387301829674,0.38792888753305593,-1.4653843932199984
-0.1334957452937447,0.3869505800361137,-1.4653751589486257
0.13136599039933197,2.572287466634417,2.3909907762501637
-0.1756396069251856,-1.4366619376274787,0.0008741969041284721
-0.2526033986319012,1.705783913692579,-0.9459437506311639
-0.31773839836912227,0.8123202781949237,1.5825349039374417
-0.07401567220150376,-1.3756745225035782,0.22204099040275943
-0.17488922622361386,-1.4365914862238847,0.0009116492830374772
-0.06272976846884369,0.35361974698242815,1.2424416334568118
-0.3718713925509759,2.052673557667352,2.57580720942626
-0.17456818649447114,-1.4366933610027848,0.0008258371316931611
-0.22437828815889044,2.5525961817999088,2.383809842248824
-0.14284641175319598,-1.8271929796575261,-0.40182600356258386
-0.1476856516292187,-1.7344031176595724,0.142667676369404
-0.15706749505271897,-2.0942573002568308,-0.6085543103746649
-0.333066896624029,0.8119181710314455,1.5825698049796038
-0.049953525958050214,0.38820386955007563,-1.4662891226701193
-0.1990020660139196,-0.5060463763497449,1.0634718446995424
1.0922395883126332,1.7639942220687834,1.8038041027286293
-0.333478487120313,0.8119009899219737,1.5825658175908959
-0.17616495480371697,-1.4366883581140424,0.000865643337576799
-0.2525161922518079,1.7057717433575168,-0.9459551018807472
-0.2526893260665735,1.7057575890264152,-0.9459621226810833
-0.21169505550430257,-0.506832225949439,1.063151400612921
-0.1768210587629821,-1.4367213417942892,0.0008549706448417112
-0.3329918855172946,0.8119092120318308,1.5825612054539941
-0.29633910479924513,0.48383145776427233,1.2504289452786654
-0.25251783848577675,1.7057742787893384,-0.9459531090233422
-0.2127303027135881,-0.5068343642411218,1.0631730570380904
-0.2526844182438706,1.7057646507722999,-0.9459567858354809
-0.24762818731743286,1.7058312833143572,-0.9460192141888244
-0.33351094111897295,0.8118980980462993,1.582564317454901
0.3830475859684197,-1.7300342775354944,-0.46039267852764426
-0.2517791825392211,1.7057744132828638,-0.9459696341767021
0.5950587508384977,0.4239731227439195,-1.4532179776716287
-0.2529108555714678,1.7057554933724486,-0.9459587520840189
-0.2529916913468214,1.7057542985076168,-0.9459578539807937
-0.197838415816249,-0.9439404282132838,0.2428789298116201
-0.3091859537498397,0.26162045838159614,0.7199029124426845
-0.13385797180582387,0.38693750769078633,-1.4653770881944723
0.3831952598244412,-1.7300255350194214,-0.46038925916184764
-0.1727423332906243,-1.3606710969875253,-0.02295533217228005
-0.2486727551519753,1.705828069739333,-0.9459981773928254
-0.296466936083031,0.48382175192723914,1.2504243361170766
-0.3334089771268482,0.8119033716677314,1.5825660900013252
-0.25273922468255305,1.7057645277599718,-0.9459556469023669
0.6053951114722189,-0.49565701321151223,1.053377163572152
-0.25288178443432613,1.7057533116705874,-0.945961089478772
-0.16365489742876124,-1.3817654343334296,-0.0846740033202616
-0.1334053151288892,0.38694512950539384,-1.4653813992098514
-0.13148659763061765,0.38705726963603665,-1.4653380907642455
-0.13382219274912424,0.3869397808196289,-1.4653761402061138
-0.062466786091827514,0.3536329676413062,1.2424459113308672
-0.20584913595507184,-0.5067801444878939,1.0630599699923386
-0.14770016650314122,-1.7344022488983217,0.1426686732840118
-0.23119407611434808,1.7068501089516965,-0.9456032771695299
-0.1317074514731676,0.3870461197090898,-1.4653417197179237
-0.17242382686823926,-1.360653377706502,-0.02294883410194497
-0.13311707888668747,0.38697579105268737,-1.465364236202051
-0.16947762796955276,-1.4526654610638399,1.5613557528208042
-0.3325694190278619,0.8119205409271228,1.5825604336818138
-0.3766932359000329,2.4833596388413093,2.020293403457051
-0.33114838000240937,0.8120183189767209,1.5826038673427745
-0.10051505934878457,0.38742903518275257,-1.4657485588925716
-0.17483477735637082,-1.4366212326871177,0.0008874775025774078
-0.33245452136360104,0.8119288341214512,1.5825642443170047
-0.16096886136435237,0.12652672805100545,0.6910133884180514
-0.16849086991156156,-1.4363021382279977,0.0009908060963718932
-0.3278283132271209,0.8120711060494393,1.582569843966089
-0.2528180780189277,1.7057582554716706,-0.9459587100822475
-0.2528160754210925,1.7057548604292234,-0.9459613740539048
-0.2449332893115636,1.7058584267821988,-0.9460589446510108
0.43318517182554106,-0.826851740172523,0.7235425100253244
-0.3330017587582278,0.8119180815405719,1.5825682695395182
-0.1333250257863061,0.3869602575284521,-1.4653715371675204
-0.11358726310439038,0.3874437119673874,-1.4654429510702165
-0.13907638367819625,-0.8334216959001546,0.7313575045819901
-0.1768581690018978,-1.436728811447393,0.0008500440981701842
-0.2519175838757304,1.7057831088084576,-0.9459598108266455
1.1583429671497913,1.772915225581082,2.03677900876686
-0.1757326982791327,-0.8349656038994415,0.7309917761769332
-0.1331194250309704,0.38695761992968697,-1.4653782003357847
-0.17247700773817137,-1.6407592380162088,-0.9531260777009674
-0.16350663124489942,-1.3817164040377825,-0.08463951985753775
0.8147033015774228,2.1568467028618343,1.5164197531424621
-0.17006695196726884,-1.5906153131479719,-0.44947837125623225
0.006548231508584555,-1.901345885793558,0.17168226695406105
-0.1654489546410222,-2.0960045862485543,-2.0071585040393374
0.42398471820952843,-1.7280276314042737,-0.4597663717499905
-0.28053333250726,1.4453310426664543,1.2104326959055465
-0.21309543598927744,-0.5068719782076645,1.0631522621658511
-0.27883182046200883,1.4454011542227487,1.210448473905339
-0.37271136505069097,2.374025525397951,2.3397540818939944
-0.13348644608081278,0.38695638880869443,-1.4653708874897897
-0.18142026805375533,1.6724556417453933,1.7618656262543353
-0.13321197203696492,0.38694950266035244,-1.4653823784312914
-0.21354544061285016,-0.5068852947769389,1.0631521206228327
-0.21420126506199214,-0.5069129401897176,1.063145559502781
0.27747047945235875,1.7200887242556673,-0.9468424411542057
0.38349690317751145,-1.7300176568309207,-0.4603899727453766
-0.1815015394918231,1.6724550946182626,1.761867033821197
-0.16587629068382972,-2.1123617563937462,-0.1860733293443653
3.732286267047525,0.570171602091016,-1.4110689512519707
